BR50277,False
BR50278,False
BR50279,True
BR50280,False
BR50281,False
BR50282,False
BR50283,False
BR50284,True
BR50285,True
BR50286,False
BR50287,False
BR50288,True
BR50289,True
BR50290,True
BR50291,True
BR50292,False
BR50293,False
BR50294,False
BR50295,True
BR50296,False
BR50297,False
BR50298,False
BR50299,False
BR50300,False
BR50301,False
BR50302,False
BR50303,False
BR50304,True
BR50305,False
BR50306,True
BR50307,False
BR50308,False
BR50309,False
BR50310,False
BR50311,True
BR50312,False
BR50313,False
BR50314,False
BR50315,False
BR50316,False
BR50317,True
BR50318,False
BR50319,False
BR50320,False
BR50321,False
BR50322,True
BR50323,False
BR50324,False
BR50325,False
BR50326,False
BR50327,True
BR50328,True
BR50329,False
BR50330,False
BR50331,False
BR50332,False
BR50333,False
BR50334,False
BR50335,False
BR50336,False
BR50337,False
BR50338,False
BR50339,False
BR50340,False
BR50341,False
BR50342,False
BR50343,False
BR50344,True
BR50345,True
BR50346,False
BR50347,True
BR50348,False
BR50349,False
BR50350,True
BR50351,True
BR50352,False
BR50353,True
BR50354,True
BR50355,False
BR50356,False
BR50357,False
BR50358,True
BR50359,False
BR50360,False
BR50361,True
BR50362,True
BR50363,True
BR50364,False
BR50365,False
BR50366,False
BR50367,True
BR50368,False
BR50369,False
BR50370,False
BR50371,False
BR50372,False
BR50373,False
BR50374,True
BR50375,False
BR50376,False
BR50377,False
BR50378,True
BR50379,False
BR50380,False
BR50381,True
BR50382,True
BR50383,True
BR50384,False
BR50385,True
BR50386,False
BR50387,False
BR50388,True
BR50389,False
BR50390,False
BR50391,False
BR50392,False
BR50393,False
BR50394,False
BR50395,False
BR50396,True
BR50397,True
BR50398,False
BR50399,True
BR50400,False
BR50401,False
BR50402,False
BR50403,False
BR50404,False
BR50405,False
BR50406,True
BR50407,True
BR50408,True
BR50409,False
BR50410,False
BR50411,False
BR50412,True
BR50413,False
BR50414,False
BR50415,False
BR50416,True
BR50417,False
BR50418,True
BR50419,True
BR50420,True
BR50421,True
BR50422,True
BR50423,True
BR50424,False
BR50425,True
BR50426,True
BR50427,True
BR50428,True
BR50429,True
BR50430,True
BR50431,True
BR50432,True
BR50433,False
BR50434,True
BR50435,True
BR50436,True
BR50437,True
BR50438,False
BR50439,False
BR50440,False
BR50441,False
BR50442,False
BR50443,True
BR50444,True
BR50445,False
BR50446,True
BR50447,False
BR50448,False
BR50449,False
BR50450,False
BR50451,False
BR50452,True
BR50453,False
BR50454,False
BR50455,False
BR50456,False
BR50457,True
BR50458,False
BR50459,False
BR50460,True
BR50461,True
BR50462,False
BR50463,False
BR50464,True
BR50465,True
BR50466,True
BR50467,False
BR50468,True
BR50469,False
BR50470,False
BR50471,True
BR50472,False
BR50473,False
BR50474,True
BR50475,False
BR50476,False
BR50477,False
BR50478,True
BR50479,True
BR50480,False
BR50481,False
BR50482,False
BR50483,False
BR50484,True
BR50485,False
BR50486,False
BR50487,False
BR50488,False
BR50489,False
BR50490,False
BR50491,False
BR50492,False
BR50493,False
BR50494,False
BR50495,False
BR50496,True
BR50497,False
BR50498,False
BR50499,True
BR50500,False
BR50501,True
BR50502,False
BR50503,False
BR50504,True
BR50505,False
BR50506,True
BR50507,False
BR50508,False
BR50509,False
BR50510,False
BR50511,False
BR50512,False
BR50513,True
BR50514,True
BR50515,False
BR50516,False
BR50517,True
BR50518,False
BR50519,False
BR50520,False
BR50521,True
BR50522,False
BR50523,False
BR50524,False
BR50525,True
BR50526,False
BR50527,False
BR50528,False
BR50529,True
BR50530,False
BR50531,False
BR50532,False
BR50533,True
BR50534,False
BR50535,False
BR50536,True
BR50537,False
BR50538,False
BR50539,False
BR50540,True
BR50541,False
BR50542,True
BR50543,True
BR50544,False
BR50545,True
BR50546,False
BR50547,True
BR50548,True
BR50549,True
BR50550,False
BR50551,True
BR50552,False
BR50553,False
BR50554,False
BR50555,False
BR50556,True
BR50557,False
BR50558,False
BR50559,False
BR50560,False
BR50561,True
BR50562,False
BR50563,True
BR50564,True
BR50565,True
BR50566,False
BR50567,False
BR50568,False
BR50569,False
BR50570,False
BR50571,False
BR50572,True
BR50573,False
BR50574,False
BR50575,True
BR50576,False
BR50577,False
BR50578,False
BR50579,False
BR50580,False
BR50581,True
BR50582,False
BR50583,False
BR50584,False
BR50585,False
BR50586,False
BR50587,True
BR50588,False
BR50589,False
BR50590,True
BR50591,False
BR50592,True
BR50593,False
BR50594,False
BR50595,False
BR50596,False
BR50597,False
BR50598,False
BR50599,True
BR50600,False
BR50601,False
BR50602,True
BR50603,False
BR50604,True
BR50605,True
BR50606,True
BR50607,True
BR50608,False
BR50609,False
BR50610,False
BR50611,False
BR50612,False
BR50613,True
BR50614,True
BR50615,False
BR50616,False
BR50617,False
BR50618,True
BR50619,False
BR50620,False
BR50621,False
BR50622,False
BR50623,False
BR50624,False
BR50625,False
BR50626,False
BR50627,True
BR50628,False
BR50629,False
BR50630,True
BR50631,False
BR50632,True
BR50633,False
BR50634,False
BR50635,True
BR50636,False
BR50637,False
BR50638,True
BR50639,False
BR50640,True
BR50641,False
BR50642,False
BR50643,False
BR50644,True
BR50645,True
BR50646,True
BR50647,False
BR50648,False
BR50649,False
BR50650,False
BR50651,False
BR50652,True
BR50653,True
BR50654,False
BR50655,True
BR50656,False
BR50657,False
BR50658,True
BR50659,False
BR50660,True
BR50661,True
BR50662,True
BR50663,True
BR50664,True
BR50665,True
BR50666,True
BR50667,False
BR50668,False
BR50669,True
BR50670,False
BR50671,True
BR50672,True
BR50673,False
BR50674,False
BR50675,True
BR50676,False
BR50677,True
BR50678,False
BR50679,True
BR50680,True
BR50681,False
BR50682,True
BR50683,False
BR50684,False
BR50685,False
BR50686,False
BR50687,False
BR50688,False
BR50689,True
BR50690,False
BR50691,False
BR50692,False
BR50693,False
BR50694,True
BR50695,False
BR50696,False
BR50697,False
BR50698,False
BR50699,False
BR50700,False
BR50701,False
BR50702,True
BR50703,True
BR50704,True
BR50705,False
BR50706,False
BR50707,False
BR50708,False
BR50709,True
BR50710,False
BR50711,True
BR50712,False
BR50713,False
BR50714,True
BR50715,True
BR50716,True
BR50717,False
BR50718,False
BR50719,False
BR50720,False
BR50721,False
BR50722,False
BR50723,True
BR50724,False
BR50725,True
BR50726,False
BR50727,True
BR50728,True
BR50729,False
BR50730,True
BR50731,False
BR50732,False
BR50733,False
BR50734,False
BR50735,False
BR50736,True
BR50737,False
BR50738,False
BR50739,False
BR50740,False
BR50741,False
BR50742,False
BR50743,False
BR50744,False
BR50745,True
BR50746,True
BR50747,False
BR50748,False
BR50749,True
BR50750,False
BR50751,True
BR50752,False
BR50753,False
BR50754,True
BR50755,False
BR50756,False
BR50757,False
BR50758,False
BR50759,False
BR50760,False
BR50761,False
BR50762,False
BR50763,False
BR50764,False
BR50765,False
BR50766,False
BR50767,True
BR50768,False
BR50769,False
BR50770,False
BR50771,False
BR50772,False
BR50773,False
BR50774,False
BR50775,False
BR50776,False
BR50777,False
BR50778,False
BR50779,True
BR50780,False
BR50781,True
BR50782,True
BR50783,False
BR50784,True
BR50785,False
BR50786,False
BR50787,False
BR50788,False
BR50789,False
BR50790,True
BR50791,False
BR50792,False
BR50793,False
BR50794,True
BR50795,True
BR50796,False
BR50797,False
BR50798,False
BR50799,False
BR50800,True
BR50801,False
BR50802,False
BR50803,True
BR50804,True
BR50805,False
BR50806,False
BR50807,True
BR50808,False
BR50809,False
BR50810,True
BR50811,False
BR50812,True
BR50813,True
BR50814,True
BR50815,True
BR50816,False
BR50817,True
BR50818,True
BR50819,False
BR50820,False
BR50821,False
BR50822,False
BR50823,False
BR50824,False
BR50825,False
BR50826,False
BR50827,False
BR50828,False
BR50829,False
BR50830,False
BR50831,False
BR50832,False
BR50833,False
BR50834,False
BR50835,False
BR50836,True
BR50837,False
BR50838,True
BR50839,True
BR50840,True
BR50841,True
BR50842,True
BR50843,False
BR50844,False
BR50845,False
BR50846,False
BR50847,True
BR50848,False
BR50849,False
BR50850,True
BR50851,True
BR50852,False
BR50853,False
BR50854,True
BR50855,False
BR50856,False
BR50857,False
BR50858,False
BR50859,True
BR50860,False
BR50861,True
BR50862,False
BR50863,True
BR50864,False
BR50865,False
BR50866,False
BR50867,False
BR50868,False
BR50869,True
BR50870,True
BR50871,False
BR50872,True
BR50873,True
BR50874,True
BR50875,True
BR50876,True
BR50877,False
BR50878,True
BR50879,False
BR50880,True
BR50881,True
BR50882,True
BR50883,False
BR50884,False
BR50885,True
BR50886,False
BR50887,True
BR50888,False
BR50889,False
BR50890,True
BR50891,False
BR50892,True
BR50893,False
BR50894,False
BR50895,True
BR50896,True
BR50897,False
BR50898,False
BR50899,True
BR50900,True
BR50901,True
BR50902,True
BR50903,True
BR50904,True
BR50905,True
BR50906,True
BR50907,True
BR50908,True
BR50909,False
BR50910,True
BR50911,True
BR50912,True
BR50913,True
BR50914,True
BR50915,True
BR50916,True
BR50917,True
BR50918,True
BR50919,True
BR50920,True
BR50921,True
BR50922,True
BR50923,True
BR50924,True
BR50925,True
BR50926,True
BR50927,True
BR50928,False
BR50929,True
BR50930,False
BR50931,False
BR50932,False
BR50933,True
BR50934,False
BR50935,True
BR50936,True
BR50937,False
BR50938,False
BR50939,False
BR50940,False
BR50941,False
BR50942,False
BR50943,False
BR50944,False
BR50945,False
BR50946,False
BR50947,False
BR50948,False
BR50949,False
BR50950,True
BR50951,False
BR50952,False
BR50953,False
BR50954,False
BR50955,False
BR50956,False
BR50957,False
BR50958,False
BR50959,False
BR50960,True
BR50961,False
BR50962,False
BR50963,False
BR50964,True
BR50965,False
BR50966,False
BR50967,False
BR50968,False
BR50969,False
BR50970,True
BR50971,False
BR50972,True
BR50973,False
BR50974,False
BR50975,False
BR50976,False
BR50977,True
BR50978,False
BR50979,False
BR50980,False
BR50981,False
BR50982,False
BR50983,False
BR50984,True
BR50985,False
BR50986,False
BR50987,True
BR50988,True
BR50989,False
BR50990,False
BR50991,False
BR50992,False
BR50993,True
BR50994,False
BR50995,False
BR50996,False
BR50997,False
BR50998,True
BR50999,False
BR51000,True
BR51001,True
BR51002,False
BR51003,True
BR51004,True
BR51005,False
BR51006,False
BR51007,False
BR51008,True
BR51009,True
BR51010,False
BR51011,False
BR51012,False
BR51013,True
BR51014,True
BR51015,False
BR51016,False
BR51017,True
BR51018,False
BR51019,False
BR51020,False
BR51021,True
BR51022,True
BR51023,True
BR51024,False
BR51025,False
BR51026,False
BR51027,False
BR51028,False
BR51029,False
BR51030,False
BR51031,True
BR51032,False
BR51033,False
BR51034,False
BR51035,False
BR51036,False
BR51037,True
BR51038,False
BR51039,False
BR51040,False
BR51041,False
BR51042,False
BR51043,False
BR51044,False
BR51045,True
BR51046,False
BR51047,True
BR51048,False
BR51049,False
BR51050,False
BR51051,True
BR51052,False
BR51053,True
BR51054,True
BR51055,False
BR51056,False
BR51057,False
BR51058,False
BR51059,False
BR51060,False
BR51061,False
BR51062,False
BR51063,False
BR51064,True
BR51065,False
BR51066,True
BR51067,False
BR51068,True
BR51069,False
BR51070,False
BR51071,False
BR51072,False
BR51073,False
BR51074,True
BR51075,True
BR51076,False
BR51077,False
BR51078,False
BR51079,True
BR51080,False
BR51081,False
BR51082,False
BR51083,False
BR51084,False
BR51085,False
BR51086,False
BR51087,False
BR51088,True
BR51089,True
BR51090,False
BR51091,False
BR51092,False
BR51093,False
BR51094,True
BR51095,True
BR51096,True
BR51097,False
BR51098,False
BR51099,True
BR51100,True
BR51101,False
BR51102,False
BR51103,False
BR51104,True
BR51105,False
BR51106,False
BR51107,True
BR51108,True
BR51109,True
BR51110,False
BR51111,False
BR51112,False
BR51113,False
BR51114,True
BR51115,False
BR51116,False
BR51117,False
BR51118,False
BR51119,False
BR51120,False
BR51121,False
BR51122,True
BR51123,True
BR51124,False
BR51125,False
BR51126,False
BR51127,False
BR51128,True
BR51129,True
BR51130,False
BR51131,False
BR51132,False
BR51133,False
BR51134,True
BR51135,True
BR51136,False
BR51137,False
BR51138,True
BR51139,True
BR51140,False
BR51141,True
BR51142,False
BR51143,False
BR51144,False
BR51145,True
BR51146,False
BR51147,True
BR51148,True
BR51149,False
BR51150,False
BR51151,True
BR51152,False
BR51153,False
BR51154,True
BR51155,True
BR51156,False
BR51157,True
BR51158,False
BR51159,True
BR51160,False
BR51161,False
BR51162,False
BR51163,False
BR51164,False
BR51165,False
BR51166,False
BR51167,False
BR51168,False
BR51169,False
BR51170,False
BR51171,True
BR51172,False
BR51173,False
BR51174,True
BR51175,False
BR51176,False
BR51177,True
BR51178,False
BR51179,False
BR51180,False
BR51181,True
BR51182,False
BR51183,False
BR51184,False
BR51185,False
BR51186,True
BR51187,False
BR51188,False
BR51189,False
BR51190,False
BR51191,False
BR51192,False
BR51193,False
BR51194,False
BR51195,False
BR51196,False
BR51197,True
BR51198,False
BR51199,False
BR51200,True
BR51201,False
BR51202,False
BR51203,False
BR51204,False
BR51205,False
BR51206,True
BR51207,False
BR51208,True
BR51209,False
BR51210,False
BR51211,False
BR51212,False
BR51213,False
BR51214,False
BR51215,False
BR51216,False
BR51217,True
BR51218,False
BR51219,False
BR51220,False
BR51221,False
BR51222,False
BR51223,False
BR51224,False
BR51225,False
BR51226,False
BR51227,True
BR51228,False
BR51229,True
BR51230,True
BR51231,False
BR51232,False
BR51233,True
BR51234,False
BR51235,False
BR51236,False
BR51237,False
BR51238,True
BR51239,False
BR51240,False
BR51241,False
BR51242,True
BR51243,False
BR51244,False
BR51245,False
BR51246,True
BR51247,False
BR51248,False
BR51249,False
BR51250,False
BR51251,False
BR51252,False
BR51253,False
BR51254,False
BR51255,False
BR51256,True
BR51257,False
BR51258,False
BR51259,False
BR51260,False
BR51261,False
BR51262,False
BR51263,False
BR51264,False
BR51265,False
BR51266,True
BR51267,False
BR51268,False
BR51269,True
BR51270,False
BR51271,True
BR51272,False
BR51273,True
BR51274,True
BR51275,True
BR51276,False
BR51277,True
BR51278,False
BR51279,False
BR51280,True
BR51281,False
BR51282,True
BR51283,False
BR51284,False
BR51285,True
BR51286,True
BR51287,False
BR51288,False
BR51289,True
BR51290,True
BR51291,True
BR51292,False
BR51293,False
BR51294,False
BR51295,False
BR51296,False
BR51297,False
BR51298,False
BR51299,True
BR51300,False
BR51301,False
BR51302,True
BR51303,True
BR51304,False
BR51305,True
BR51306,False
BR51307,False
BR51308,False
BR51309,False
BR51310,False
BR51311,True
BR51312,True
BR51313,False
BR51314,False
BR51315,False
BR51316,True
BR51317,False
BR51318,False
BR51319,False
BR51320,True
BR51321,True
BR51322,False
BR51323,False
BR51324,True
BR51325,True
BR51326,True
BR51327,False
BR51328,False
BR51329,False
BR51330,True
BR51331,True
BR51332,False
BR51333,False
BR51334,False
BR51335,True
BR51336,False
BR51337,False
BR51338,False
BR51339,False
BR51340,False
BR51341,True
BR51342,False
BR51343,False
BR51344,False
BR51345,False
BR51346,True
BR51347,True
BR51348,False
BR51349,False
BR51350,False
BR51351,True
BR51352,True
BR51353,False
BR51354,True
BR51355,False
BR51356,True
BR51357,True
BR51358,False
BR51359,False
BR51360,False
BR51361,True
BR51362,True
BR51363,False
BR51364,True
BR51365,True
BR51366,False
BR51367,False
BR51368,False
BR51369,False
BR51370,False
BR51371,False
BR51372,False
BR51373,True
BR51374,False
BR51375,False
BR51376,False
BR51377,False
BR51378,False
BR51379,True
BR51380,True
BR51381,True
BR51382,True
BR51383,False
BR51384,False
BR51385,True
BR51386,True
BR51387,False
BR51388,True
BR51389,False
BR51390,True
BR51391,False
BR51392,True
BR51393,True
BR51394,False
BR51395,True
BR51396,False
BR51397,False
BR51398,True
BR51399,True
BR51400,True
BR51401,True
BR51402,True
BR51403,True
BR51404,True
BR51405,True
BR51406,True
BR51407,True
BR51408,False
BR51409,True
BR51410,True
BR51411,True
BR51412,True
BR51413,False
BR51414,False
BR51415,False
BR51416,True
BR51417,True
BR51418,False
BR51419,False
BR51420,True
BR51421,True
BR51422,True
BR51423,False
BR51424,False
BR51425,True
BR51426,True
BR51427,True
BR51428,True
BR51429,False
BR51430,True
BR51431,True
BR51432,False
BR51433,True
BR51434,False
BR51435,True
BR51436,True
BR51437,True
BR51438,True
BR51439,True
BR51440,True
BR51441,False
BR51442,True
BR51443,True
BR51444,False
BR51445,False
BR51446,False
BR51447,True
BR51448,True
BR51449,True
BR51450,True
BR51451,False
BR51452,True
BR51453,True
BR51454,True
BR51455,False
BR51456,True
BR51457,False
BR51458,True
BR51459,False
BR51460,True
BR51461,False
BR51462,False
BR51463,True
BR51464,True
BR51465,True
BR51466,False
BR51467,True
BR51468,False
BR51469,False
BR51470,True
BR51471,True
BR51472,True
BR51473,True
BR51474,False
BR51475,True
BR51476,True
BR51477,True
BR51478,True
BR51479,True
BR51480,True
BR51481,True
BR51482,False
BR51483,False
BR51484,True
BR51485,True
BR51486,True
BR51487,False
BR51488,False
BR51489,True
BR51490,False
BR51491,True
BR51492,True
BR51493,False
BR51494,True
BR51495,False
BR51496,False
BR51497,False
BR51498,False
BR51499,False
BR51500,True
BR51501,False
BR51502,False
BR51503,True
BR51504,True
BR51505,True
BR51506,True
BR51507,True
BR51508,True
BR51509,True
BR51510,True
BR51511,False
BR51512,True
BR51513,True
BR51514,False
BR51515,False
BR51516,False
BR51517,False
BR51518,True
BR51519,True
BR51520,False
BR51521,False
BR51522,True
BR51523,True
BR51524,False
BR51525,True
BR51526,True
BR51527,True
BR51528,True
BR51529,True
BR51530,False
BR51531,True
BR51532,True
BR51533,True
BR51534,True
BR51535,False
BR51536,False
BR51537,False
BR51538,True
BR51539,False
BR51540,False
BR51541,False
BR51542,True
BR51543,True
BR51544,True
BR51545,True
BR51546,False
BR51547,False
BR51548,True
BR51549,False
BR51550,False
BR51551,False
BR51552,True
BR51553,True
BR51554,False
BR51555,False
BR51556,False
BR51557,False
BR51558,True
BR51559,False
BR51560,False
BR51561,False
BR51562,False
BR51563,False
BR51564,False
BR51565,False
BR51566,False
BR51567,True
BR51568,False
BR51569,True
BR51570,False
BR51571,True
BR51572,True
BR51573,True
BR51574,False
BR51575,True
BR51576,False
BR51577,False
BR51578,True
BR51579,True
BR51580,False
BR51581,False
BR51582,False
BR51583,False
BR51584,True
BR51585,False
BR51586,False
BR51587,False
BR51588,True
BR51589,True
BR51590,True
BR51591,True
BR51592,False
BR51593,False
BR51594,True
BR51595,True
BR51596,True
BR51597,False
BR51598,True
BR51599,True
BR51600,False
BR51601,True
BR51602,False
BR51603,True
BR51604,False
BR51605,True
BR51606,False
BR51607,True
BR51608,False
BR51609,False
BR51610,True
BR51611,False
BR51612,False
BR51613,True
BR51614,False
BR51615,True
BR51616,False
BR51617,False
BR51618,True
BR51619,False
BR51620,True
BR51621,True
BR51622,False
BR51623,False
BR51624,True
BR51625,False
BR51626,False
BR51627,True
BR51628,False
BR51629,True
BR51630,True
BR51631,False
BR51632,True
BR51633,False
BR51634,False
BR51635,False
BR51636,False
BR51637,False
BR51638,True
BR51639,True
BR51640,False
BR51641,False
BR51642,False
BR51643,True
BR51644,False
BR51645,False
BR51646,False
BR51647,True
BR51648,False
BR51649,False
BR51650,True
BR51651,False
BR51652,False
BR51653,False
BR51654,False
BR51655,False
BR51656,False
BR51657,False
BR51658,True
BR51659,False
BR51660,False
BR51661,False
BR51662,False
BR51663,False
BR51664,False
BR51665,False
BR51666,False
BR51667,False
BR51668,False
BR51669,True
BR51670,False
BR51671,False
BR51672,True
BR51673,False
BR51674,False
BR51675,False
BR51676,True
BR51677,True
BR51678,True
BR51679,False
BR51680,False
BR51681,False
BR51682,False
BR51683,False
BR51684,False
BR51685,False
BR51686,False
BR51687,True
BR51688,False
BR51689,False
BR51690,False
BR51691,False
BR51692,False
BR51693,False
BR51694,True
BR51695,False
BR51696,False
BR51697,False
BR51698,False
BR51699,False
BR51700,False
BR51701,False
BR51702,False
BR51703,False
BR51704,False
BR51705,False
BR51706,False
BR51707,True
BR51708,False
BR51709,True
BR51710,False
BR51711,True
BR51712,True
BR51713,True
BR51714,False
BR51715,False
BR51716,True
BR51717,False
BR51718,False
BR51719,False
BR51720,True
BR51721,False
BR51722,False
BR51723,True
BR51724,False
BR51725,False
BR51726,False
BR51727,False
BR51728,False
BR51729,True
BR51730,True
BR51731,False
BR51732,False
BR51733,False
BR51734,False
BR51735,False
BR51736,False
BR51737,False
BR51738,False
BR51739,False
BR51740,False
BR51741,False
BR51742,False
BR51743,True
BR51744,True
BR51745,True
BR51746,False
BR51747,True
BR51748,True
BR51749,True
BR51750,False
BR51751,False
BR51752,False
BR51753,True
BR51754,False
BR51755,False
BR51756,False
BR51757,False
BR51758,False
BR51759,False
BR51760,False
BR51761,True
BR51762,False
BR51763,False
BR51764,True
BR51765,False
BR51766,False
BR51767,False
BR51768,False
BR51769,True
BR51770,False
BR51771,True
BR51772,True
BR51773,False
BR51774,False
BR51775,False
BR51776,False
BR51777,False
BR51778,True
BR51779,False
BR51780,False
BR51781,False
BR51782,False
BR51783,False
BR51784,False
BR51785,False
BR51786,False
BR51787,True
BR51788,False
BR51789,False
BR51790,False
BR51791,False
BR51792,False
BR51793,True
BR51794,False
BR51795,False
BR51796,False
BR51797,False
BR51798,False
BR51799,True
BR51800,False
BR51801,False
BR51802,False
BR51803,False
BR51804,False
BR51805,False
BR51806,False
BR51807,True
BR51808,False
BR51809,True
BR51810,True
BR51811,True
BR51812,True
BR51813,False
BR51814,True
BR51815,False
BR51816,True
BR51817,False
BR51818,True
BR51819,False
BR51820,False
BR51821,False
BR51822,False
BR51823,True
BR51824,False
BR51825,False
BR51826,False
BR51827,False
BR51828,False
BR51829,False
BR51830,False
BR51831,True
BR51832,False
BR51833,False
BR51834,False
BR51835,True
BR51836,False
BR51837,False
BR51838,True
BR51839,False
BR51840,False
BR51841,False
BR51842,True
BR51843,True
BR51844,False
BR51845,False
BR51846,True
BR51847,True
BR51848,False
BR51849,False
BR51850,True
BR51851,False
BR51852,True
BR51853,False
BR51854,True
BR51855,False
BR51856,False
BR51857,True
BR51858,True
BR51859,False
BR51860,False
BR51861,False
BR51862,False
BR51863,False
BR51864,True
BR51865,False
BR51866,True
BR51867,False
BR51868,True
BR51869,False
BR51870,True
BR51871,False
BR51872,False
BR51873,False
BR51874,False
BR51875,False
BR51876,False
BR51877,False
BR51878,False
BR51879,True
BR51880,True
BR51881,True
BR51882,True
BR51883,False
BR51884,True
BR51885,True
BR51886,False
BR51887,False
BR51888,True
BR51889,False
BR51890,False
BR51891,False
BR51892,False
BR51893,False
BR51894,False
BR51895,True
BR51896,False
BR51897,False
BR51898,True
BR51899,False
BR51900,False
BR51901,False
BR51902,False
BR51903,False
BR51904,False
BR51905,True
BR51906,True
BR51907,False
BR51908,False
BR51909,True
BR51910,False
BR51911,False
BR51912,False
BR51913,False
BR51914,False
BR51915,False
BR51916,True
BR51917,True
BR51918,False
BR51919,False
BR51920,False
BR51921,True
BR51922,False
BR51923,False
BR51924,False
BR51925,False
BR51926,False
BR51927,False
BR51928,False
BR51929,False
BR51930,True
BR51931,True
BR51932,False
BR51933,False
BR51934,False
BR51935,True
BR51936,True
BR51937,True
BR51938,True
BR51939,False
BR51940,False
BR51941,False
BR51942,False
BR51943,True
BR51944,True
BR51945,False
BR51946,False
BR51947,False
BR51948,True
BR51949,False
BR51950,False
BR51951,False
BR51952,True
BR51953,True
BR51954,True
BR51955,True
BR51956,False
BR51957,False
BR51958,False
BR51959,False
BR51960,False
BR51961,False
BR51962,False
BR51963,True
BR51964,False
BR51965,False
BR51966,False
BR51967,False
BR51968,True
BR51969,False
BR51970,False
BR51971,True
BR51972,False
BR51973,False
BR51974,True
BR51975,True
BR51976,True
BR51977,False
BR51978,False
BR51979,True
BR51980,False
BR51981,False
BR51982,True
BR51983,True
BR51984,False
BR51985,True
BR51986,True
BR51987,True
BR51988,False
BR51989,False
BR51990,False
BR51991,False
BR51992,False
BR51993,True
BR51994,False
BR51995,False
BR51996,False
BR51997,False
BR51998,False
BR51999,True
BR52000,True
BR52001,True
BR52002,False
BR52003,False
BR52004,True
BR52005,False
BR52006,False
BR52007,False
BR52008,False
BR52009,False
BR52010,False
BR52011,False
BR52012,False
BR52013,False
BR52014,False
BR52015,True
BR52016,False
BR52017,False
BR52018,False
BR52019,False
BR52020,False
BR52021,False
BR52022,False
BR52023,False
BR52024,False
BR52025,False
BR52026,False
BR52027,True
BR52028,True
BR52029,False
BR52030,False
BR52031,False
BR52032,False
BR52033,False
BR52034,False
BR52035,True
BR52036,False
BR52037,False
BR52038,False
BR52039,False
BR52040,True
